"countyName","year","sex","ageGroup","raceNameShort","population"
"Alpine",2020,"FEMALE","(10,20]","Asian",0
"Alpine",2020,"FEMALE","(20,30]","Asian",0
"Alpine",2020,"FEMALE","(30,40]","Asian",0
"Alpine",2020,"FEMALE","(40,50]","Asian",1
"Alpine",2020,"FEMALE","(50,60]","Asian",2
"Alpine",2020,"FEMALE","(60,70]","Asian",1
"Alpine",2020,"FEMALE","(70,80]","Asian",1
"Alpine",2020,"FEMALE","(80,90]","Asian",0
"Alpine",2020,"FEMALE","(90,100]","Asian",0
"Alpine",2020,"FEMALE","(100,110]","Asian",0
"Alpine",2020,"FEMALE","[0,10]","NH/PI",0
"Alpine",2020,"FEMALE","(10,20]","NH/PI",0
"Alpine",2020,"FEMALE","(20,30]","NH/PI",0
"Alpine",2020,"FEMALE","(30,40]","NH/PI",0
"Alpine",2020,"FEMALE","(40,50]","NH/PI",0
"Alpine",2020,"FEMALE","(50,60]","NH/PI",0
"Alpine",2020,"FEMALE","(60,70]","NH/PI",0
"Alpine",2020,"FEMALE","(70,80]","NH/PI",0
"Alpine",2020,"FEMALE","(80,90]","NH/PI",0
"Alpine",2020,"FEMALE","(90,100]","NH/PI",0
"Alpine",2020,"FEMALE","(100,110]","NH/PI",0
"Alpine",2020,"FEMALE","[0,10]","Multi-Race",6
"Alpine",2020,"FEMALE","(10,20]","Multi-Race",0
"Alpine",2020,"FEMALE","(20,30]","Multi-Race",2
"Alpine",2020,"FEMALE","(30,40]","Multi-Race",1
"Alpine",2020,"FEMALE","(40,50]","Multi-Race",2
"Alpine",2020,"FEMALE","(50,60]","Multi-Race",1
"Alpine",2020,"FEMALE","(60,70]","Multi-Race",2
"Alpine",2020,"FEMALE","(70,80]","Multi-Race",0
"Alpine",2020,"FEMALE","(80,90]","Multi-Race",0
"Alpine",2020,"FEMALE","(90,100]","Multi-Race",0
"Alpine",2020,"FEMALE","(100,110]","Multi-Race",0
"Alpine",2020,"FEMALE","[0,10]","Latino",2
"Alpine",2020,"FEMALE","(10,20]","Latino",10
"Alpine",2020,"FEMALE","(20,30]","Latino",14
"Alpine",2020,"FEMALE","(30,40]","Latino",6
"Alpine",2020,"FEMALE","(40,50]","Latino",2
"Alpine",2020,"FEMALE","(50,60]","Latino",2
"Alpine",2020,"FEMALE","(60,70]","Latino",1
"Alpine",2020,"FEMALE","(70,80]","Latino",3
"Alpine",2020,"FEMALE","(80,90]","Latino",1
"Alpine",2020,"FEMALE","(90,100]","Latino",0
"Alpine",2020,"FEMALE","(100,110]","Latino",0
"Alpine",2020,"MALE","[0,10]","White",22
"Alpine",2020,"MALE","(10,20]","White",40
"Alpine",2020,"MALE","(20,30]","White",34
"Alpine",2020,"MALE","(30,40]","White",24
"Alpine",2020,"MALE","(40,50]","White",45
"Alpine",2020,"MALE","(50,60]","White",65
"Alpine",2020,"MALE","(60,70]","White",96
"Alpine",2020,"MALE","(70,80]","White",53
"Alpine",2020,"MALE","(80,90]","White",22
"Alpine",2020,"MALE","(90,100]","White",0
"Alpine",2020,"MALE","(100,110]","White",1
"Alpine",2020,"MALE","[0,10]","Black",2
"Alpine",2020,"MALE","(10,20]","Black",0
"Alpine",2020,"MALE","(20,30]","Black",0
"Alpine",2020,"MALE","(30,40]","Black",0
"Alpine",2020,"MALE","(40,50]","Black",0
"Alpine",2020,"MALE","(50,60]","Black",0
"Alpine",2020,"MALE","(60,70]","Black",0
"Alpine",2020,"MALE","(70,80]","Black",0
"Alpine",2020,"MALE","(80,90]","Black",0
"Alpine",2020,"MALE","(90,100]","Black",0
"Alpine",2020,"MALE","(100,110]","Black",0
"Alpine",2020,"MALE","[0,10]","AI/AN",10
"Alpine",2020,"MALE","(10,20]","AI/AN",20
"Alpine",2020,"MALE","(20,30]","AI/AN",14
"Alpine",2020,"MALE","(30,40]","AI/AN",10
"Alpine",2020,"MALE","(40,50]","AI/AN",9
"Alpine",2020,"MALE","(50,60]","AI/AN",14
"Alpine",2020,"MALE","(60,70]","AI/AN",13
"Alpine",2020,"MALE","(70,80]","AI/AN",5
"Alpine",2020,"MALE","(80,90]","AI/AN",2
"Alpine",2020,"MALE","(90,100]","AI/AN",0
"Alpine",2020,"MALE","(100,110]","AI/AN",0
"Alpine",2020,"MALE","[0,10]","Asian",0
"Alpine",2020,"MALE","(10,20]","Asian",0
"Alpine",2020,"MALE","(20,30]","Asian",0
"Alpine",2020,"MALE","(30,40]","Asian",0
"Alpine",2020,"MALE","(40,50]","Asian",0
"Alpine",2020,"MALE","(50,60]","Asian",0
"Alpine",2020,"MALE","(60,70]","Asian",2
"Alpine",2020,"MALE","(70,80]","Asian",0
"Alpine",2020,"MALE","(80,90]","Asian",0
"Alpine",2020,"MALE","(90,100]","Asian",0
"Alpine",2020,"MALE","(100,110]","Asian",0
"Alpine",2020,"MALE","[0,10]","NH/PI",0
"Alpine",2020,"MALE","(10,20]","NH/PI",0
"Alpine",2020,"MALE","(20,30]","NH/PI",0
"Alpine",2020,"MALE","(30,40]","NH/PI",0
"Alpine",2020,"MALE","(40,50]","NH/PI",0
"Alpine",2020,"MALE","(50,60]","NH/PI",0
"Alpine",2020,"MALE","(60,70]","NH/PI",0
"Alpine",2020,"MALE","(70,80]","NH/PI",0
"Alpine",2020,"MALE","(80,90]","NH/PI",0
"Alpine",2020,"MALE","(90,100]","NH/PI",0
"Alpine",2020,"MALE","(100,110]","NH/PI",0
"Alpine",2020,"MALE","[0,10]","Multi-Race",0
"Alpine",2020,"MALE","(10,20]","Multi-Race",4
"Alpine",2020,"MALE","(20,30]","Multi-Race",1
"Alpine",2020,"MALE","(30,40]","Multi-Race",0
"Alpine",2020,"MALE","(40,50]","Multi-Race",2
"Alpine",2020,"MALE","(50,60]","Multi-Race",3
"Alpine",2020,"MALE","(60,70]","Multi-Race",2
"Alpine",2020,"MALE","(70,80]","Multi-Race",2
"Alpine",2020,"MALE","(80,90]","Multi-Race",0
"Alpine",2020,"MALE","(90,100]","Multi-Race",0
"Alpine",2020,"MALE","(100,110]","Multi-Race",0
"Alpine",2020,"MALE","[0,10]","Latino",3
"Alpine",2020,"MALE","(10,20]","Latino",12
"Alpine",2020,"MALE","(20,30]","Latino",5
"Alpine",2020,"MALE","(30,40]","Latino",13
"Alpine",2020,"MALE","(40,50]","Latino",1
"Alpine",2020,"MALE","(50,60]","Latino",5
"Alpine",2020,"MALE","(60,70]","Latino",11
"Alpine",2020,"MALE","(70,80]","Latino",0
"Alpine",2020,"MALE","(80,90]","Latino",0
"Alpine",2020,"MALE","(90,100]","Latino",0
"Alpine",2020,"MALE","(100,110]","Latino",0
"Alpine",2021,"FEMALE","[0,10]","White",13
"Alpine",2021,"FEMALE","(10,20]","White",38
"Alpine",2021,"FEMALE","(20,30]","White",38
"Alpine",2021,"FEMALE","(30,40]","White",28
"Alpine",2021,"FEMALE","(40,50]","White",32
"Alpine",2021,"FEMALE","(50,60]","White",70
"Alpine",2021,"FEMALE","(60,70]","White",79
"Alpine",2021,"FEMALE","(70,80]","White",63
"Alpine",2021,"FEMALE","(80,90]","White",21
"Alpine",2021,"FEMALE","(90,100]","White",4
"Alpine",2021,"FEMALE","(100,110]","White",0
"Alpine",2021,"FEMALE","[0,10]","Black",1
"Alpine",2021,"FEMALE","(10,20]","Black",0
"Alpine",2021,"FEMALE","(20,30]","Black",0
"Alpine",2021,"FEMALE","(30,40]","Black",0
"Alpine",2021,"FEMALE","(40,50]","Black",0
"Alpine",2021,"FEMALE","(50,60]","Black",0
"Alpine",2021,"FEMALE","(60,70]","Black",0
"Alpine",2021,"FEMALE","(70,80]","Black",0
"Alpine",2021,"FEMALE","(80,90]","Black",0
"Alpine",2021,"FEMALE","(90,100]","Black",0
"Alpine",2021,"FEMALE","(100,110]","Black",0
"Alpine",2021,"FEMALE","[0,10]","AI/AN",6
"Alpine",2021,"FEMALE","(10,20]","AI/AN",22
"Alpine",2021,"FEMALE","(20,30]","AI/AN",23
"Alpine",2021,"FEMALE","(30,40]","AI/AN",13
"Alpine",2021,"FEMALE","(40,50]","AI/AN",14
"Alpine",2021,"FEMALE","(50,60]","AI/AN",12
"Alpine",2021,"FEMALE","(60,70]","AI/AN",17
"Alpine",2021,"FEMALE","(70,80]","AI/AN",4
"Alpine",2021,"FEMALE","(80,90]","AI/AN",2
"Alpine",2021,"FEMALE","(90,100]","AI/AN",2
"Alpine",2021,"FEMALE","(100,110]","AI/AN",0
"Alpine",2021,"FEMALE","[0,10]","Asian",0
"Alpine",2021,"FEMALE","(10,20]","Asian",0
"Alpine",2021,"FEMALE","(20,30]","Asian",0
"Alpine",2021,"FEMALE","(30,40]","Asian",0
"Alpine",2021,"FEMALE","(40,50]","Asian",1
"Alpine",2021,"FEMALE","(50,60]","Asian",1
"Alpine",2021,"FEMALE","(60,70]","Asian",1
"Alpine",2021,"FEMALE","(70,80]","Asian",2
"Alpine",2021,"FEMALE","(80,90]","Asian",0
"Alpine",2021,"FEMALE","(90,100]","Asian",0
"Alpine",2021,"FEMALE","(100,110]","Asian",0
"Alpine",2021,"FEMALE","[0,10]","NH/PI",0
"Alpine",2021,"FEMALE","(10,20]","NH/PI",0
"Alpine",2021,"FEMALE","(20,30]","NH/PI",0
"Alpine",2021,"FEMALE","(30,40]","NH/PI",0
"Alpine",2021,"FEMALE","(40,50]","NH/PI",0
"Alpine",2021,"FEMALE","(50,60]","NH/PI",0
"Alpine",2021,"FEMALE","(60,70]","NH/PI",0
"Alpine",2021,"FEMALE","(70,80]","NH/PI",0
"Alpine",2021,"FEMALE","(80,90]","NH/PI",0
"Alpine",2021,"FEMALE","(90,100]","NH/PI",0
"Alpine",2021,"FEMALE","(100,110]","NH/PI",0
"Alpine",2021,"FEMALE","[0,10]","Multi-Race",7
"Alpine",2021,"FEMALE","(10,20]","Multi-Race",0
"Alpine",2021,"FEMALE","(20,30]","Multi-Race",1
"Alpine",2021,"FEMALE","(30,40]","Multi-Race",1
"Alpine",2021,"FEMALE","(40,50]","Multi-Race",3
"Alpine",2021,"FEMALE","(50,60]","Multi-Race",1
"Alpine",2021,"FEMALE","(60,70]","Multi-Race",2
"Alpine",2021,"FEMALE","(70,80]","Multi-Race",0
"Alpine",2021,"FEMALE","(80,90]","Multi-Race",1
"Alpine",2021,"FEMALE","(90,100]","Multi-Race",0
"Alpine",2021,"FEMALE","(100,110]","Multi-Race",0
"Alpine",2021,"FEMALE","[0,10]","Latino",2
"Alpine",2021,"FEMALE","(10,20]","Latino",6
"Alpine",2021,"FEMALE","(20,30]","Latino",19
"Alpine",2021,"FEMALE","(30,40]","Latino",4
"Alpine",2021,"FEMALE","(40,50]","Latino",3
"Alpine",2021,"FEMALE","(50,60]","Latino",2
"Alpine",2021,"FEMALE","(60,70]","Latino",1
"Alpine",2021,"FEMALE","(70,80]","Latino",3
"Alpine",2021,"FEMALE","(80,90]","Latino",1
"Alpine",2021,"FEMALE","(90,100]","Latino",0
"Alpine",2021,"FEMALE","(100,110]","Latino",0
"Alpine",2021,"MALE","[0,10]","White",20
"Alpine",2021,"MALE","(10,20]","White",39
"Alpine",2021,"MALE","(20,30]","White",39
"Alpine",2021,"MALE","(30,40]","White",24
"Alpine",2021,"MALE","(40,50]","White",39
"Alpine",2021,"MALE","(50,60]","White",67
"Alpine",2021,"MALE","(60,70]","White",93
"Alpine",2021,"MALE","(70,80]","White",60
"Alpine",2021,"MALE","(80,90]","White",22
"Alpine",2021,"MALE","(90,100]","White",1
"Alpine",2021,"MALE","(100,110]","White",1
"Alpine",2021,"MALE","[0,10]","Black",2
"Alpine",2021,"MALE","(10,20]","Black",0
"Alpine",2021,"MALE","(20,30]","Black",0
"Alpine",2021,"MALE","(30,40]","Black",0
"Alpine",2021,"MALE","(40,50]","Black",0
"Alpine",2021,"MALE","(50,60]","Black",0
"Alpine",2021,"MALE","(60,70]","Black",0
"Alpine",2021,"MALE","(70,80]","Black",0
"Alpine",2021,"MALE","(80,90]","Black",0
"Alpine",2021,"MALE","(90,100]","Black",0
"Alpine",2021,"MALE","(100,110]","Black",0
"Alpine",2021,"MALE","[0,10]","AI/AN",11
"Alpine",2021,"MALE","(10,20]","AI/AN",23
"Alpine",2021,"MALE","(20,30]","AI/AN",10
"Alpine",2021,"MALE","(30,40]","AI/AN",11
"Alpine",2021,"MALE","(40,50]","AI/AN",11
"Alpine",2021,"MALE","(50,60]","AI/AN",11
"Alpine",2021,"MALE","(60,70]","AI/AN",15
"Alpine",2021,"MALE","(70,80]","AI/AN",5
"Alpine",2021,"MALE","(80,90]","AI/AN",1
"Alpine",2021,"MALE","(90,100]","AI/AN",0
"Alpine",2021,"MALE","(100,110]","AI/AN",0
"Alpine",2021,"MALE","[0,10]","Asian",0
"Alpine",2021,"MALE","(10,20]","Asian",0
"Alpine",2021,"MALE","(20,30]","Asian",0
"Alpine",2021,"MALE","(30,40]","Asian",0
"Alpine",2021,"MALE","(40,50]","Asian",0
"Alpine",2021,"MALE","(50,60]","Asian",0
"Alpine",2021,"MALE","(60,70]","Asian",2
"Alpine",2021,"MALE","(70,80]","Asian",0
"Alpine",2021,"MALE","(80,90]","Asian",0
"Alpine",2021,"MALE","(90,100]","Asian",0
"Alpine",2021,"MALE","(100,110]","Asian",0
"Alpine",2021,"MALE","[0,10]","NH/PI",0
"Alpine",2021,"MALE","(10,20]","NH/PI",0
"Alpine",2021,"MALE","(20,30]","NH/PI",0
"Alpine",2021,"MALE","(30,40]","NH/PI",0
"Alpine",2021,"MALE","(40,50]","NH/PI",0
"Alpine",2021,"MALE","(50,60]","NH/PI",0
"Alpine",2021,"MALE","(60,70]","NH/PI",0
"Alpine",2021,"MALE","(70,80]","NH/PI",0
"Alpine",2021,"MALE","(80,90]","NH/PI",0
"Alpine",2021,"MALE","(90,100]","NH/PI",0
"Alpine",2021,"MALE","(100,110]","NH/PI",0
"Alpine",2021,"MALE","[0,10]","Multi-Race",0
"Alpine",2021,"MALE","(10,20]","Multi-Race",2
"Alpine",2021,"MALE","(20,30]","Multi-Race",2
"Alpine",2021,"MALE","(30,40]","Multi-Race",0
"Alpine",2021,"MALE","(40,50]","Multi-Race",3
"Alpine",2021,"MALE","(50,60]","Multi-Race",3
"Alpine",2021,"MALE","(60,70]","Multi-Race",2
"Alpine",2021,"MALE","(70,80]","Multi-Race",1
"Alpine",2021,"MALE","(80,90]","Multi-Race",0
"Alpine",2021,"MALE","(90,100]","Multi-Race",0
"Alpine",2021,"MALE","(100,110]","Multi-Race",0
"Alpine",2021,"MALE","[0,10]","Latino",5
"Alpine",2021,"MALE","(10,20]","Latino",11
"Alpine",2021,"MALE","(20,30]","Latino",4
"Alpine",2021,"MALE","(30,40]","Latino",12
"Alpine",2021,"MALE","(40,50]","Latino",1
"Alpine",2021,"MALE","(50,60]","Latino",6
"Alpine",2021,"MALE","(60,70]","Latino",10
"Alpine",2021,"MALE","(70,80]","Latino",0
"Alpine",2021,"MALE","(80,90]","Latino",0
"Alpine",2021,"MALE","(90,100]","Latino",0
"Alpine",2021,"MALE","(100,110]","Latino",0
"Alpine",2022,"FEMALE","[0,10]","White",14
"Alpine",2022,"FEMALE","(10,20]","White",41
"Alpine",2022,"FEMALE","(20,30]","White",36
"Alpine",2022,"FEMALE","(30,40]","White",26
"Alpine",2022,"FEMALE","(40,50]","White",32
"Alpine",2022,"FEMALE","(50,60]","White",66
"Alpine",2022,"FEMALE","(60,70]","White",84
"Alpine",2022,"FEMALE","(70,80]","White",67
"Alpine",2022,"FEMALE","(80,90]","White",24
"Alpine",2022,"FEMALE","(90,100]","White",4
"Alpine",2022,"FEMALE","(100,110]","White",0
"Alpine",2022,"FEMALE","[0,10]","Black",2
"Alpine",2022,"FEMALE","(10,20]","Black",0
"Alpine",2022,"FEMALE","(20,30]","Black",0
"Alpine",2022,"FEMALE","(30,40]","Black",0
"Alpine",2022,"FEMALE","(40,50]","Black",0
"Alpine",2022,"FEMALE","(50,60]","Black",0
"Alpine",2022,"FEMALE","(60,70]","Black",0
"Alpine",2022,"FEMALE","(70,80]","Black",0
"Alpine",2022,"FEMALE","(80,90]","Black",0
"Alpine",2022,"FEMALE","(90,100]","Black",0
"Alpine",2022,"FEMALE","(100,110]","Black",0
"Alpine",2022,"FEMALE","[0,10]","AI/AN",8
"Alpine",2022,"FEMALE","(10,20]","AI/AN",15
"Alpine",2022,"FEMALE","(20,30]","AI/AN",29
"Alpine",2022,"FEMALE","(30,40]","AI/AN",13
"Alpine",2022,"FEMALE","(40,50]","AI/AN",11
"Alpine",2022,"FEMALE","(50,60]","AI/AN",15
"Alpine",2022,"FEMALE","(60,70]","AI/AN",15
"Alpine",2022,"FEMALE","(70,80]","AI/AN",7
"Alpine",2022,"FEMALE","(80,90]","AI/AN",1
"Alpine",2022,"FEMALE","(90,100]","AI/AN",2
"Alpine",2022,"FEMALE","(100,110]","AI/AN",0
"Alpine",2022,"FEMALE","[0,10]","Asian",0
"Alpine",2022,"FEMALE","(10,20]","Asian",0
"Alpine",2022,"FEMALE","(20,30]","Asian",0
"Alpine",2022,"FEMALE","(30,40]","Asian",0
"Alpine",2022,"FEMALE","(40,50]","Asian",0
"Alpine",2022,"FEMALE","(50,60]","Asian",2
"Alpine",2022,"FEMALE","(60,70]","Asian",1
"Alpine",2022,"FEMALE","(70,80]","Asian",2
"Alpine",2022,"FEMALE","(80,90]","Asian",0
"Alpine",2022,"FEMALE","(90,100]","Asian",0
"Alpine",2022,"FEMALE","(100,110]","Asian",0
"Alpine",2022,"FEMALE","[0,10]","NH/PI",0
"Alpine",2022,"FEMALE","(10,20]","NH/PI",0
"Alpine",2022,"FEMALE","(20,30]","NH/PI",0
"Alpine",2022,"FEMALE","(30,40]","NH/PI",0
"Alpine",2022,"FEMALE","(40,50]","NH/PI",0
"Alpine",2022,"FEMALE","(50,60]","NH/PI",0
"Alpine",2022,"FEMALE","(60,70]","NH/PI",0
"Alpine",2022,"FEMALE","(70,80]","NH/PI",0
"Alpine",2022,"FEMALE","(80,90]","NH/PI",0
"Alpine",2022,"FEMALE","(90,100]","NH/PI",0
"Alpine",2022,"FEMALE","(100,110]","NH/PI",0
"Alpine",2022,"FEMALE","[0,10]","Multi-Race",7
"Alpine",2022,"FEMALE","(10,20]","Multi-Race",0
"Alpine",2022,"FEMALE","(20,30]","Multi-Race",1
"Alpine",2022,"FEMALE","(30,40]","Multi-Race",1
"Alpine",2022,"FEMALE","(40,50]","Multi-Race",1
"Alpine",2022,"FEMALE","(50,60]","Multi-Race",2
"Alpine",2022,"FEMALE","(60,70]","Multi-Race",1
"Alpine",2022,"FEMALE","(70,80]","Multi-Race",2
"Alpine",2022,"FEMALE","(80,90]","Multi-Race",1
"Alpine",2022,"FEMALE","(90,100]","Multi-Race",0
"Alpine",2022,"FEMALE","(100,110]","Multi-Race",0
"Alpine",2022,"FEMALE","[0,10]","Latino",3
"Alpine",2022,"FEMALE","(10,20]","Latino",4
"Alpine",2022,"FEMALE","(20,30]","Latino",20
"Alpine",2022,"FEMALE","(30,40]","Latino",3
"Alpine",2022,"FEMALE","(40,50]","Latino",4
"Alpine",2022,"FEMALE","(50,60]","Latino",2
"Alpine",2022,"FEMALE","(60,70]","Latino",3
"Alpine",2022,"FEMALE","(70,80]","Latino",3
"Alpine",2022,"FEMALE","(80,90]","Latino",1
"Alpine",2022,"FEMALE","(90,100]","Latino",0
"Alpine",2022,"FEMALE","(100,110]","Latino",0
"Alpine",2022,"MALE","[0,10]","White",21
"Alpine",2022,"MALE","(10,20]","White",40
"Alpine",2022,"MALE","(20,30]","White",34
"Alpine",2022,"MALE","(30,40]","White",25
"Alpine",2022,"MALE","(40,50]","White",33
"Alpine",2022,"MALE","(50,60]","White",70
"Alpine",2022,"MALE","(60,70]","White",93
"Alpine",2022,"MALE","(70,80]","White",58
"Alpine",2022,"MALE","(80,90]","White",20
"Alpine",2022,"MALE","(90,100]","White",3
"Alpine",2022,"MALE","(100,110]","White",1
"Alpine",2022,"MALE","[0,10]","Black",2
"Alpine",2022,"MALE","(10,20]","Black",0
"Alpine",2022,"MALE","(20,30]","Black",0
"Alpine",2022,"MALE","(30,40]","Black",0
"Alpine",2022,"MALE","(40,50]","Black",0
"Alpine",2022,"MALE","(50,60]","Black",0
"Alpine",2022,"MALE","(60,70]","Black",0
"Alpine",2022,"MALE","(70,80]","Black",0
"Alpine",2022,"MALE","(80,90]","Black",0
"Alpine",2022,"MALE","(90,100]","Black",0
"Alpine",2022,"MALE","(100,110]","Black",0
"Alpine",2022,"MALE","[0,10]","AI/AN",11
"Alpine",2022,"MALE","(10,20]","AI/AN",22
"Alpine",2022,"MALE","(20,30]","AI/AN",9
"Alpine",2022,"MALE","(30,40]","AI/AN",13
"Alpine",2022,"MALE","(40,50]","AI/AN",11
"Alpine",2022,"MALE","(50,60]","AI/AN",10
"Alpine",2022,"MALE","(60,70]","AI/AN",15
"Alpine",2022,"MALE","(70,80]","AI/AN",5
"Alpine",2022,"MALE","(80,90]","AI/AN",2
"Alpine",2022,"MALE","(90,100]","AI/AN",0
"Alpine",2022,"MALE","(100,110]","AI/AN",0
"Alpine",2022,"MALE","[0,10]","Asian",0
"Alpine",2022,"MALE","(10,20]","Asian",0
"Alpine",2022,"MALE","(20,30]","Asian",0
"Alpine",2022,"MALE","(30,40]","Asian",0
"Alpine",2022,"MALE","(40,50]","Asian",0
"Alpine",2022,"MALE","(50,60]","Asian",0
"Alpine",2022,"MALE","(60,70]","Asian",1
"Alpine",2022,"MALE","(70,80]","Asian",1
"Alpine",2022,"MALE","(80,90]","Asian",0
"Alpine",2022,"MALE","(90,100]","Asian",0
"Alpine",2022,"MALE","(100,110]","Asian",0
"Alpine",2022,"MALE","[0,10]","NH/PI",0
"Alpine",2022,"MALE","(10,20]","NH/PI",0
"Alpine",2022,"MALE","(20,30]","NH/PI",0
"Alpine",2022,"MALE","(30,40]","NH/PI",0
"Alpine",2022,"MALE","(40,50]","NH/PI",0
"Alpine",2022,"MALE","(50,60]","NH/PI",0
"Alpine",2022,"MALE","(60,70]","NH/PI",0
"Alpine",2022,"MALE","(70,80]","NH/PI",0
"Alpine",2022,"MALE","(80,90]","NH/PI",0
"Alpine",2022,"MALE","(90,100]","NH/PI",0
"Alpine",2022,"MALE","(100,110]","NH/PI",0
"Alpine",2022,"MALE","[0,10]","Multi-Race",0
"Alpine",2022,"MALE","(10,20]","Multi-Race",1
"Alpine",2022,"MALE","(20,30]","Multi-Race",4
"Alpine",2022,"MALE","(30,40]","Multi-Race",1
"Alpine",2022,"MALE","(40,50]","Multi-Race",2
"Alpine",2022,"MALE","(50,60]","Multi-Race",3
"Alpine",2022,"MALE","(60,70]","Multi-Race",2
"Alpine",2022,"MALE","(70,80]","Multi-Race",1
"Alpine",2022,"MALE","(80,90]","Multi-Race",0
"Alpine",2022,"MALE","(90,100]","Multi-Race",0
"Alpine",2022,"MALE","(100,110]","Multi-Race",0
"Alpine",2022,"MALE","[0,10]","Latino",5
"Alpine",2022,"MALE","(10,20]","Latino",8
"Alpine",2022,"MALE","(20,30]","Latino",8
"Alpine",2022,"MALE","(30,40]","Latino",11
"Alpine",2022,"MALE","(40,50]","Latino",2
"Alpine",2022,"MALE","(50,60]","Latino",4
"Alpine",2022,"MALE","(60,70]","Latino",11
"Alpine",2022,"MALE","(70,80]","Latino",0
"Alpine",2022,"MALE","(80,90]","Latino",0
"Alpine",2022,"MALE","(90,100]","Latino",0
"Alpine",2022,"MALE","(100,110]","Latino",0
"Amador",2020,"FEMALE","[0,10]","White",1132
"Amador",2020,"FEMALE","(10,20]","White",1143
"Amador",2020,"FEMALE","(20,30]","White",1364
"Amador",2020,"FEMALE","(30,40]","White",988
"Amador",2020,"FEMALE","(40,50]","White",1183
"Amador",2020,"FEMALE","(50,60]","White",1850
"Amador",2020,"FEMALE","(60,70]","White",3011
"Amador",2020,"FEMALE","(70,80]","White",2288
"Amador",2020,"FEMALE","(80,90]","White",995
"Amador",2020,"FEMALE","(90,100]","White",202
"Amador",2020,"FEMALE","(100,110]","White",0
"Amador",2020,"FEMALE","[0,10]","Black",15
"Amador",2020,"FEMALE","(10,20]","Black",4
"Amador",2020,"FEMALE","(20,30]","Black",9
"Amador",2020,"FEMALE","(30,40]","Black",4
"Amador",2020,"FEMALE","(40,50]","Black",7
"Amador",2020,"FEMALE","(50,60]","Black",2
"Amador",2020,"FEMALE","(60,70]","Black",15
"Amador",2020,"FEMALE","(70,80]","Black",2
"Amador",2020,"FEMALE","(80,90]","Black",3
"Amador",2020,"FEMALE","(90,100]","Black",0
"Amador",2020,"FEMALE","(100,110]","Black",0
"Amador",2020,"FEMALE","[0,10]","AI/AN",19
"Amador",2020,"FEMALE","(10,20]","AI/AN",34
"Amador",2020,"FEMALE","(20,30]","AI/AN",48
"Amador",2020,"FEMALE","(30,40]","AI/AN",31
"Amador",2020,"FEMALE","(40,50]","AI/AN",24
"Amador",2020,"FEMALE","(50,60]","AI/AN",55
"Amador",2020,"FEMALE","(60,70]","AI/AN",33
"Amador",2020,"FEMALE","(70,80]","AI/AN",27
"Amador",2020,"FEMALE","(80,90]","AI/AN",4
"Amador",2020,"FEMALE","(90,100]","AI/AN",2
"Amador",2020,"FEMALE","(100,110]","AI/AN",0
"Amador",2020,"FEMALE","[0,10]","Asian",23
"Amador",2020,"FEMALE","(10,20]","Asian",13
"Amador",2020,"FEMALE","(20,30]","Asian",20
"Amador",2020,"FEMALE","(30,40]","Asian",15
"Amador",2020,"FEMALE","(40,50]","Asian",23
"Amador",2020,"FEMALE","(50,60]","Asian",46
"Amador",2020,"FEMALE","(60,70]","Asian",50
"Amador",2020,"FEMALE","(70,80]","Asian",24
"Amador",2020,"FEMALE","(80,90]","Asian",6
"Amador",2020,"FEMALE","(90,100]","Asian",4
"Amador",2020,"FEMALE","(100,110]","Asian",0
"Amador",2020,"FEMALE","[0,10]","NH/PI",3
"Amador",2020,"FEMALE","(10,20]","NH/PI",1
"Amador",2020,"FEMALE","(20,30]","NH/PI",2
"Amador",2020,"FEMALE","(30,40]","NH/PI",3
"Amador",2020,"FEMALE","(40,50]","NH/PI",5
"Amador",2020,"FEMALE","(50,60]","NH/PI",7
"Amador",2020,"FEMALE","(60,70]","NH/PI",9
"Amador",2020,"FEMALE","(70,80]","NH/PI",5
"Amador",2020,"FEMALE","(80,90]","NH/PI",1
"Amador",2020,"FEMALE","(90,100]","NH/PI",1
"Amador",2020,"FEMALE","(100,110]","NH/PI",0
"Amador",2020,"FEMALE","[0,10]","Multi-Race",70
"Amador",2020,"FEMALE","(10,20]","Multi-Race",89
"Amador",2020,"FEMALE","(20,30]","Multi-Race",86
"Amador",2020,"FEMALE","(30,40]","Multi-Race",26
"Amador",2020,"FEMALE","(40,50]","Multi-Race",44
"Amador",2020,"FEMALE","(50,60]","Multi-Race",60
"Amador",2020,"FEMALE","(60,70]","Multi-Race",59
"Amador",2020,"FEMALE","(70,80]","Multi-Race",37
"Amador",2020,"FEMALE","(80,90]","Multi-Race",14
"Amador",2020,"FEMALE","(90,100]","Multi-Race",4
"Amador",2020,"FEMALE","(100,110]","Multi-Race",0
"Amador",2020,"FEMALE","[0,10]","Latino",301
"Amador",2020,"FEMALE","(10,20]","Latino",296
"Amador",2020,"FEMALE","(20,30]","Latino",300
"Amador",2020,"FEMALE","(30,40]","Latino",187
"Amador",2020,"FEMALE","(40,50]","Latino",191
"Amador",2020,"FEMALE","(50,60]","Latino",213
"Amador",2020,"FEMALE","(60,70]","Latino",204
"Amador",2020,"FEMALE","(70,80]","Latino",128
"Amador",2020,"FEMALE","(80,90]","Latino",34
